site_id,date,reach,year,site_int,median_prob,.lower,.upper,note
SYCA,20220202,04,2022,396,0.4436062579544551,0.3988144012762652,0.484898286438043,median and lower/upper 95% credible intervals of capture probabilities on the first pass
SYCA,20220203,10,2022,397,0.01674406462305139,0.00207957025057291,0.06088470866850326,median and lower/upper 95% credible intervals of capture probabilities on the first pass
TECR,20191014,01,2019,398,0.23688493146632017,0.04095264918108564,0.4190621446526892,median and lower/upper 95% credible intervals of capture probabilities on the first pass
TECR,20191015,05,2019,399,0.3007773393556197,0.150575646176959,0.4552341858796825,median and lower/upper 95% credible intervals of capture probabilities on the first pass
TECR,20191016,06,2019,400,0.34692562185847975,0.17587211361832533,0.4866148150972402,median and lower/upper 95% credible intervals of capture probabilities on the first pass
TECR,20210601,01,2021,401,0.42423861967554316,0.2546407829862364,0.5700704892387509,median and lower/upper 95% credible intervals of capture probabilities on the first pass
TECR,20210603,05,2021,402,0.5312393961706151,0.41490075911193547,0.6389717736145841,median and lower/upper 95% credible intervals of capture probabilities on the first pass
TECR,20210604,06,2021,403,0.5459964396621573,0.41840962720117547,0.6606563688168,median and lower/upper 95% credible intervals of capture probabilities on the first pass
TECR,20220517,05,2022,404,0.42981849470107797,0.23431579941099373,0.5978814954840124,median and lower/upper 95% credible intervals of capture probabilities on the first pass
TECR,20220518,06,2022,405,0.553703831307699,0.37993613874771653,0.6795894852667671,median and lower/upper 95% credible intervals of capture probabilities on the first pass
TECR,20221012,05,2022,406,0.2986549630142977,0.09084638220862268,0.45285076728696694,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20160329,01,2016,407,0.6166717258667143,0.5127620111927886,0.6964750905056541,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20161102,01,2016,408,0.6843383164214193,0.5928662219948924,0.7566830058701363,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20170314,01,2017,409,0.7246971846926262,0.6562287877881792,0.7777414897432173,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20170315,03,2017,410,0.6242985111219478,0.5249542346290761,0.7055608975172363,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20170315,05,2017,411,0.5097393382540316,0.3691032310545321,0.6228998277540393,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20170316,05,2017,412,0.5200955825173875,0.422672218514198,0.6001597648674953,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20171024,01,2017,413,0.6724605010704896,0.6011626287281946,0.727536560009807,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20171025,03,2017,414,0.6978008003681258,0.6240276677895781,0.7768310493401731,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20171026,05,2017,415,0.6917921751568492,0.6124591491225636,0.7483380299400152,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20180328,05,2018,416,0.3620018691239805,0.13511524305538714,0.5167277062556589,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20181106,01,2018,417,0.7069924958560381,0.6221703126704479,0.7767464533781412,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20181107,03,2018,418,0.8037060199603974,0.7320497435596207,0.8633994806643878,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20181107,05,2018,419,0.7630922682006689,0.6718800179021234,0.8304909486906966,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20190319,01,2019,420,0.6488194573591812,0.546966640243874,0.7385217422734918,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20190320,03,2019,421,0.6930453294645869,0.5802154954370821,0.8023121083464854,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20190320,05,2019,422,0.6225818267566431,0.4541172189156406,0.7382884776934464,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20191105,01,2019,423,0.7262174044856633,0.6577041807081683,0.7855780325795891,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20191106,03,2019,424,0.8098286874774365,0.7140265853433646,0.8831040118482292,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20191106,05,2019,425,0.6549654384806074,0.5381043891146746,0.7452874044322302,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20200318,01,2020,426,0.47156452737487553,0.29126982610839175,0.6022822135222823,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20200319,03,2020,427,0.6161601239136847,0.45701651442714863,0.7348292826386889,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20201102,01,2020,428,0.4809269978162224,0.38161267602549276,0.5851734942366142,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20201103,03,2020,429,0.5523846439514464,0.4355261272801427,0.6617546043414975,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20201104,05,2020,430,0.562585182656468,0.46590726457275844,0.6296634591692388,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20210324,05,2021,431,0.5618340134125303,0.41453309365343444,0.6733037436850209,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20211109,01,2021,432,0.753453494488083,0.6600914154211256,0.8231425527594404,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20211109,03,2021,433,0.5856676423008026,0.4065718900219852,0.7205885634416997,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20211110,05,2021,434,0.738421615681494,0.6663194665775094,0.8044270013242338,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20220322,01,2022,435,0.66286328014487,0.5199357277107914,0.7824360658543152,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20220322,03,2022,436,0.7313365848806574,0.54599311275932,0.8415376979242761,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20220324,05,2022,437,0.5639730872465862,0.4308194479014702,0.6713413083575757,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20221108,01,2022,438,0.6033236627603731,0.5078012813233728,0.6685620304128954,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20221108,03,2022,439,0.5679072195674278,0.43144363677784553,0.6741156311347304,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WALK,20221109,05,2022,440,0.629830293183339,0.5381904084705691,0.7064912874965027,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20170605,01,2017,441,0.1756633088833231,0.014467609670283559,0.630342096194369,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20170606,04,2017,442,0.22594160159389096,0.01923469703570417,0.5376589615780889,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20170607,07,2017,443,0.6168863800762903,0.17960193060394244,0.8517070469070405,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20170927,01,2017,444,0.09186293808306331,0.006104027688762906,0.3735381384112896,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20170927,04,2017,445,0.6459904713424012,0.462221025921104,0.7814918994557617,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20170928,07,2017,446,0.2925752743059795,0.02656059948662183,0.6103299868776044,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20180529,01,2018,447,0.597678800267144,0.037060576411847394,0.8974285051897077,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20180530,04,2018,448,0.14467007165230156,0.010990077279377454,0.3711038352731561,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20180531,07,2018,449,0.13895717340622227,0.005768448636930289,0.5079407634774643,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20180924,01,2018,450,0.19928929765089287,0.013986880817750524,0.5630247394425028,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20180925,04,2018,451,0.5019893564980437,0.21182626853360273,0.7221693194778008,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20190923,01,2019,452,0.2741262060745677,0.05424094009591862,0.5028662395401527,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20190924,04,2019,453,0.35640039035487436,0.12058172228733442,0.5709243577415618,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20190925,07,2019,454,0.4769121772321957,0.11344361382391122,0.7117166260622365,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20210525,01,2021,455,0.10957760219105128,0.010939666720261873,0.3793382011745325,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20210525,04,2021,456,0.1845541201276001,0.008885006870125898,0.5533093911996111,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20210526,07,2021,457,0.3126706936404239,0.04646407262004955,0.611087359088281,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20210927,01,2021,458,0.12253709883865051,0.013350100150693121,0.3571931922178356,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20210928,04,2021,459,0.15568103250814408,0.022119903456571402,0.4047946473437488,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20210929,07,2021,460,0.4636792337713575,0.18672601756888021,0.6405579048371088,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20220711,01,2022,461,0.2858145432068645,0.04333296298862148,0.6409620319328213,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20220712,04,2022,462,0.12211834631010854,0.008449855671785944,0.4104040051276634,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20220713,07,2022,463,0.10176429798467151,0.008838939236956098,0.4586887375088346,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20220919,01,2022,464,0.18092200669246378,0.016306172005373105,0.45506906227988286,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20220920,04,2022,465,0.38872769891636827,0.15257588710192463,0.5720249851285433,median and lower/upper 95% credible intervals of capture probabilities on the first pass
WLOU,20220920,07,2022,466,0.5450213977656342,0.3321509984536234,0.6986954635169709,median and lower/upper 95% credible intervals of capture probabilities on the first pass
