reach_id,site_id,date,reach,pass,total_fish,month,year,year_month,measured_reach_length,n,mean_wetted_width_m,sd_wetted_width_m
MART.20181016.03,MART,2018-10-16,03,3,25,10,2018,2018_10,102,1,4.875131313131313,1.6199864349658923
MART.20181017.07,MART,2018-10-17,07,1,51,10,2018,2018_10,97,1,4.875131313131313,1.6199864349658923
MART.20181017.07,MART,2018-10-17,07,2,27,10,2018,2018_10,97,1,4.875131313131313,1.6199864349658923
MART.20181017.07,MART,2018-10-17,07,3,4,10,2018,2018_10,97,1,4.875131313131313,1.6199864349658923
MART.20181017.09,MART,2018-10-17,09,1,33,10,2018,2018_10,80,1,4.875131313131313,1.6199864349658923
MART.20181018.04,MART,2018-10-18,04,1,122,10,2018,2018_10,106,1,4.875131313131313,1.6199864349658923
MART.20181018.05,MART,2018-10-18,05,1,12,10,2018,2018_10,90,1,4.875131313131313,1.6199864349658923
MART.20191014.01,MART,2019-10-14,01,1,27,10,2019,2019_10,111,1,4.875131313131313,1.6199864349658923
MART.20191014.01,MART,2019-10-14,01,2,14,10,2019,2019_10,111,1,4.875131313131313,1.6199864349658923
MART.20191014.01,MART,2019-10-14,01,3,5,10,2019,2019_10,111,1,4.875131313131313,1.6199864349658923
MART.20191015.02,MART,2019-10-15,02,1,42,10,2019,2019_10,98,1,4.875131313131313,1.6199864349658923
MART.20191016.03,MART,2019-10-16,03,1,32,10,2019,2019_10,91,1,4.875131313131313,1.6199864349658923
MART.20191016.03,MART,2019-10-16,03,2,12,10,2019,2019_10,91,1,4.875131313131313,1.6199864349658923
MART.20191016.03,MART,2019-10-16,03,3,13,10,2019,2019_10,91,1,4.875131313131313,1.6199864349658923
MART.20191016.06,MART,2019-10-16,06,1,27,10,2019,2019_10,110,1,4.875131313131313,1.6199864349658923
MART.20191017.07,MART,2019-10-17,07,1,34,10,2019,2019_10,96,1,4.875131313131313,1.6199864349658923
MART.20191017.07,MART,2019-10-17,07,2,15,10,2019,2019_10,96,1,4.875131313131313,1.6199864349658923
MART.20191017.07,MART,2019-10-17,07,3,12,10,2019,2019_10,96,1,4.875131313131313,1.6199864349658923
MART.20191017.08,MART,2019-10-17,08,1,34,10,2019,2019_10,81,1,4.875131313131313,1.6199864349658923
MART.20200927.01,MART,2020-09-27,01,1,14,9,2020,2020_9,110,1,4.875131313131313,1.6199864349658923
MART.20200927.01,MART,2020-09-27,01,2,10,9,2020,2020_9,110,1,4.875131313131313,1.6199864349658923
MART.20200927.01,MART,2020-09-27,01,3,5,9,2020,2020_9,110,1,4.875131313131313,1.6199864349658923
MART.20200928.03,MART,2020-09-28,03,1,12,9,2020,2020_9,92,1,4.875131313131313,1.6199864349658923
MART.20200928.03,MART,2020-09-28,03,2,20,9,2020,2020_9,92,1,4.875131313131313,1.6199864349658923
MART.20200928.03,MART,2020-09-28,03,3,9,9,2020,2020_9,92,1,4.875131313131313,1.6199864349658923
MART.20200930.05,MART,2020-09-30,05,1,25,9,2020,2020_9,106,1,4.875131313131313,1.6199864349658923
MART.20200930.06,MART,2020-09-30,06,1,14,9,2020,2020_9,115,1,4.875131313131313,1.6199864349658923
MART.20201001.07,MART,2020-10-01,07,1,21,10,2020,2020_10,99,1,4.875131313131313,1.6199864349658923
MART.20201001.07,MART,2020-10-01,07,2,9,10,2020,2020_10,99,1,4.875131313131313,1.6199864349658923
MART.20201001.07,MART,2020-10-01,07,3,2,10,2020,2020_10,99,1,4.875131313131313,1.6199864349658923
MART.20201001.09,MART,2020-10-01,09,1,20,10,2020,2020_10,88,1,4.875131313131313,1.6199864349658923
MART.20221010.01,MART,2022-10-10,01,1,25,10,2022,2022_10,119,1,4.875131313131313,1.6199864349658923
MART.20221010.01,MART,2022-10-10,01,2,20,10,2022,2022_10,119,1,4.875131313131313,1.6199864349658923
MART.20221010.01,MART,2022-10-10,01,3,9,10,2022,2022_10,119,1,4.875131313131313,1.6199864349658923
MART.20221011.03,MART,2022-10-11,03,1,22,10,2022,2022_10,92,1,4.875131313131313,1.6199864349658923
MART.20221011.03,MART,2022-10-11,03,2,13,10,2022,2022_10,92,1,4.875131313131313,1.6199864349658923
MART.20221011.03,MART,2022-10-11,03,3,4,10,2022,2022_10,92,1,4.875131313131313,1.6199864349658923
MART.20221011.04,MART,2022-10-11,04,1,18,10,2022,2022_10,80,1,4.875131313131313,1.6199864349658923
MART.20221012.07,MART,2022-10-12,07,1,29,10,2022,2022_10,91,1,4.875131313131313,1.6199864349658923
MART.20221012.07,MART,2022-10-12,07,2,18,10,2022,2022_10,91,1,4.875131313131313,1.6199864349658923
MART.20221012.07,MART,2022-10-12,07,3,4,10,2022,2022_10,91,1,4.875131313131313,1.6199864349658923
MART.20221012.08,MART,2022-10-12,08,1,27,10,2022,2022_10,80,1,4.875131313131313,1.6199864349658923
MAYF.20160405.02,MAYF,2016-04-05,02,1,46,4,2016,2016_4,97,1,4.567951219512195,1.1485118390000018
MAYF.20160405.02,MAYF,2016-04-05,02,2,45,4,2016,2016_4,97,1,4.567951219512195,1.1485118390000018
MAYF.20160406.04,MAYF,2016-04-06,04,1,33,4,2016,2016_4,80,1,4.567951219512195,1.1485118390000018
MAYF.20160407.06,MAYF,2016-04-07,06,1,51,4,2016,2016_4,87,1,4.567951219512195,1.1485118390000018
MAYF.20160407.07,MAYF,2016-04-07,07,1,52,4,2016,2016_4,103,1,4.567951219512195,1.1485118390000018
MAYF.20160408.08,MAYF,2016-04-08,08,1,80,4,2016,2016_4,83,1,4.567951219512195,1.1485118390000018
MAYF.20160408.09,MAYF,2016-04-08,09,1,19,4,2016,2016_4,92,1,4.567951219512195,1.1485118390000018
MAYF.20160408.09,MAYF,2016-04-08,09,2,12,4,2016,2016_4,92,1,4.567951219512195,1.1485118390000018
MAYF.20160408.09,MAYF,2016-04-08,09,3,6,4,2016,2016_4,92,1,4.567951219512195,1.1485118390000018
MAYF.20161031.02,MAYF,2016-10-31,02,1,161,10,2016,2016_10,97,1,4.567951219512195,1.1485118390000018
MAYF.20161031.02,MAYF,2016-10-31,02,2,82,10,2016,2016_10,97,1,4.567951219512195,1.1485118390000018
MAYF.20161031.02,MAYF,2016-10-31,02,3,48,10,2016,2016_10,97,1,4.567951219512195,1.1485118390000018
MAYF.20161101.04,MAYF,2016-11-01,04,1,113,11,2016,2016_11,80,1,4.567951219512195,1.1485118390000018
MAYF.20161101.06,MAYF,2016-11-01,06,1,114,11,2016,2016_11,87,1,4.567951219512195,1.1485118390000018
MAYF.20161102.07,MAYF,2016-11-02,07,1,117,11,2016,2016_11,103,1,4.567951219512195,1.1485118390000018
MAYF.20161102.07,MAYF,2016-11-02,07,2,52,11,2016,2016_11,103,1,4.567951219512195,1.1485118390000018
MAYF.20161102.07,MAYF,2016-11-02,07,3,33,11,2016,2016_11,103,1,4.567951219512195,1.1485118390000018
MAYF.20161103.08,MAYF,2016-11-03,08,1,109,11,2016,2016_11,83,1,4.567951219512195,1.1485118390000018
MAYF.20161103.09,MAYF,2016-11-03,09,1,54,11,2016,2016_11,92,1,4.567951219512195,1.1485118390000018
MAYF.20161103.09,MAYF,2016-11-03,09,2,36,11,2016,2016_11,92,1,4.567951219512195,1.1485118390000018
MAYF.20161103.09,MAYF,2016-11-03,09,3,21,11,2016,2016_11,92,1,4.567951219512195,1.1485118390000018
MAYF.20170327.01,MAYF,2017-03-27,01,1,94,3,2017,2017_3,107,1,4.567951219512195,1.1485118390000018
MAYF.20170328.02,MAYF,2017-03-28,02,1,23,3,2017,2017_3,97,1,4.567951219512195,1.1485118390000018
MAYF.20170328.02,MAYF,2017-03-28,02,2,31,3,2017,2017_3,97,1,4.567951219512195,1.1485118390000018
MAYF.20170328.02,MAYF,2017-03-28,02,3,14,3,2017,2017_3,97,1,4.567951219512195,1.1485118390000018
MAYF.20170328.03,MAYF,2017-03-28,03,1,21,3,2017,2017_3,95,1,4.567951219512195,1.1485118390000018
MAYF.20170329.07,MAYF,2017-03-29,07,1,18,3,2017,2017_3,103,1,4.567951219512195,1.1485118390000018
MAYF.20170329.07,MAYF,2017-03-29,07,2,11,3,2017,2017_3,103,1,4.567951219512195,1.1485118390000018
MAYF.20170329.07,MAYF,2017-03-29,07,3,16,3,2017,2017_3,103,1,4.567951219512195,1.1485118390000018
MAYF.20170330.09,MAYF,2017-03-30,09,1,26,3,2017,2017_3,92,1,4.567951219512195,1.1485118390000018
MAYF.20170330.09,MAYF,2017-03-30,09,2,11,3,2017,2017_3,92,1,4.567951219512195,1.1485118390000018
MAYF.20170330.09,MAYF,2017-03-30,09,3,6,3,2017,2017_3,92,1,4.567951219512195,1.1485118390000018
MAYF.20170331.10,MAYF,2017-03-31,10,1,26,3,2017,2017_3,82,1,4.567951219512195,1.1485118390000018
MAYF.20171106.01,MAYF,2017-11-06,01,1,193,11,2017,2017_11,103,1,4.567951219512195,1.1485118390000018
MAYF.20180402.02,MAYF,2018-04-02,02,1,72,4,2018,2018_4,83,1,4.567951219512195,1.1485118390000018
MAYF.20180402.02,MAYF,2018-04-02,02,2,17,4,2018,2018_4,83,1,4.567951219512195,1.1485118390000018
MAYF.20180402.02,MAYF,2018-04-02,02,3,27,4,2018,2018_4,83,1,4.567951219512195,1.1485118390000018
MAYF.20180403.04,MAYF,2018-04-03,04,1,29,4,2018,2018_4,85,1,4.567951219512195,1.1485118390000018
MAYF.20180403.05,MAYF,2018-04-03,05,1,26,4,2018,2018_4,103,1,4.567951219512195,1.1485118390000018
MAYF.20180403.06,MAYF,2018-04-03,06,1,33,4,2018,2018_4,84,1,4.567951219512195,1.1485118390000018
MAYF.20180404.07,MAYF,2018-04-04,07,1,45,4,2018,2018_4,91,1,4.567951219512195,1.1485118390000018
MAYF.20180404.07,MAYF,2018-04-04,07,2,17,4,2018,2018_4,91,1,4.567951219512195,1.1485118390000018
MAYF.20180404.07,MAYF,2018-04-04,07,3,18,4,2018,2018_4,91,1,4.567951219512195,1.1485118390000018
MAYF.20180405.09,MAYF,2018-04-05,09,1,38,4,2018,2018_4,86,1,4.567951219512195,1.1485118390000018
MAYF.20180405.09,MAYF,2018-04-05,09,2,21,4,2018,2018_4,86,1,4.567951219512195,1.1485118390000018
MAYF.20180405.09,MAYF,2018-04-05,09,3,12,4,2018,2018_4,86,1,4.567951219512195,1.1485118390000018
MAYF.20181126.02,MAYF,2018-11-26,02,1,96,11,2018,2018_11,79,1,4.567951219512195,1.1485118390000018
MAYF.20181126.02,MAYF,2018-11-26,02,2,49,11,2018,2018_11,79,1,4.567951219512195,1.1485118390000018
MAYF.20181126.02,MAYF,2018-11-26,02,3,33,11,2018,2018_11,79,1,4.567951219512195,1.1485118390000018
MAYF.20181127.04,MAYF,2018-11-27,04,1,77,11,2018,2018_11,79,1,4.567951219512195,1.1485118390000018
MAYF.20181128.07,MAYF,2018-11-28,07,1,91,11,2018,2018_11,84,1,4.567951219512195,1.1485118390000018
MAYF.20181128.07,MAYF,2018-11-28,07,2,24,11,2018,2018_11,84,1,4.567951219512195,1.1485118390000018
MAYF.20181128.07,MAYF,2018-11-28,07,3,22,11,2018,2018_11,84,1,4.567951219512195,1.1485118390000018
MAYF.20181129.09,MAYF,2018-11-29,09,1,80,11,2018,2018_11,87,1,4.567951219512195,1.1485118390000018
MAYF.20181129.09,MAYF,2018-11-29,09,2,25,11,2018,2018_11,87,1,4.567951219512195,1.1485118390000018
MAYF.20181129.09,MAYF,2018-11-29,09,3,24,11,2018,2018_11,87,1,4.567951219512195,1.1485118390000018
MAYF.20190326.01,MAYF,2019-03-26,01,1,43,3,2019,2019_3,126,1,4.567951219512195,1.1485118390000018
MAYF.20190327.02,MAYF,2019-03-27,02,1,18,3,2019,2019_3,81,1,4.567951219512195,1.1485118390000018
MAYF.20190327.02,MAYF,2019-03-27,02,2,26,3,2019,2019_3,81,1,4.567951219512195,1.1485118390000018
MAYF.20190327.02,MAYF,2019-03-27,02,3,10,3,2019,2019_3,81,1,4.567951219512195,1.1485118390000018
MAYF.20190327.03,MAYF,2019-03-27,03,1,46,3,2019,2019_3,117,1,4.567951219512195,1.1485118390000018
MAYF.20190328.07,MAYF,2019-03-28,07,1,44,3,2019,2019_3,94,1,4.567951219512195,1.1485118390000018
MAYF.20190328.07,MAYF,2019-03-28,07,2,31,3,2019,2019_3,94,1,4.567951219512195,1.1485118390000018
MAYF.20190328.07,MAYF,2019-03-28,07,3,19,3,2019,2019_3,94,1,4.567951219512195,1.1485118390000018
MAYF.20190329.08,MAYF,2019-03-29,08,1,50,3,2019,2019_3,110,1,4.567951219512195,1.1485118390000018
MAYF.20190329.09,MAYF,2019-03-29,09,1,13,3,2019,2019_3,84,1,4.567951219512195,1.1485118390000018
MAYF.20190329.09,MAYF,2019-03-29,09,2,6,3,2019,2019_3,84,1,4.567951219512195,1.1485118390000018
MAYF.20190329.09,MAYF,2019-03-29,09,3,8,3,2019,2019_3,84,1,4.567951219512195,1.1485118390000018
MAYF.20191118.01,MAYF,2019-11-18,01,1,179,11,2019,2019_11,130,1,4.567951219512195,1.1485118390000018
MAYF.20191119.02,MAYF,2019-11-19,02,1,122,11,2019,2019_11,81,1,4.567951219512195,1.1485118390000018
MAYF.20191119.02,MAYF,2019-11-19,02,2,109,11,2019,2019_11,81,1,4.567951219512195,1.1485118390000018
MAYF.20191119.02,MAYF,2019-11-19,02,3,63,11,2019,2019_11,81,1,4.567951219512195,1.1485118390000018
MAYF.20191120.03,MAYF,2019-11-20,03,1,65,11,2019,2019_11,112,1,4.567951219512195,1.1485118390000018
MAYF.20191120.07,MAYF,2019-11-20,07,1,66,11,2019,2019_11,97,1,4.567951219512195,1.1485118390000018
MAYF.20191120.07,MAYF,2019-11-20,07,2,34,11,2019,2019_11,97,1,4.567951219512195,1.1485118390000018
MAYF.20191120.07,MAYF,2019-11-20,07,3,34,11,2019,2019_11,97,1,4.567951219512195,1.1485118390000018
MAYF.20191121.08,MAYF,2019-11-21,08,1,53,11,2019,2019_11,103,1,4.567951219512195,1.1485118390000018
MAYF.20191121.09,MAYF,2019-11-21,09,1,39,11,2019,2019_11,81,1,4.567951219512195,1.1485118390000018
MAYF.20191121.09,MAYF,2019-11-21,09,2,35,11,2019,2019_11,81,1,4.567951219512195,1.1485118390000018
MAYF.20191121.09,MAYF,2019-11-21,09,3,18,11,2019,2019_11,81,1,4.567951219512195,1.1485118390000018
MAYF.20201203.02,MAYF,2020-12-03,02,1,40,12,2020,2020_12,74,1,4.567951219512195,1.1485118390000018
MAYF.20201203.02,MAYF,2020-12-03,02,2,23,12,2020,2020_12,74,1,4.567951219512195,1.1485118390000018
MAYF.20201203.02,MAYF,2020-12-03,02,3,21,12,2020,2020_12,74,1,4.567951219512195,1.1485118390000018
MAYF.20210329.01,MAYF,2021-03-29,01,1,53,3,2021,2021_3,115,1,4.567951219512195,1.1485118390000018
MAYF.20210329.02,MAYF,2021-03-29,02,1,22,3,2021,2021_3,78,1,4.567951219512195,1.1485118390000018
MAYF.20210329.02,MAYF,2021-03-29,02,2,11,3,2021,2021_3,78,1,4.567951219512195,1.1485118390000018
MAYF.20210330.06,MAYF,2021-03-30,06,1,24,3,2021,2021_3,65,1,4.567951219512195,1.1485118390000018
MAYF.20210330.07,MAYF,2021-03-30,07,1,45,3,2021,2021_3,91,1,4.567951219512195,1.1485118390000018
MAYF.20210420.01,MAYF,2021-04-20,01,1,45,4,2021,2021_4,130,1,4.567951219512195,1.1485118390000018
MAYF.20210420.02,MAYF,2021-04-20,02,1,27,4,2021,2021_4,86,1,4.567951219512195,1.1485118390000018
MAYF.20210421.06,MAYF,2021-04-21,06,1,27,4,2021,2021_4,73,1,4.567951219512195,1.1485118390000018
MAYF.20210421.07,MAYF,2021-04-21,07,1,26,4,2021,2021_4,90,1,4.567951219512195,1.1485118390000018
MAYF.20210421.07,MAYF,2021-04-21,07,2,21,4,2021,2021_4,90,1,4.567951219512195,1.1485118390000018
MAYF.20210421.07,MAYF,2021-04-21,07,3,6,4,2021,2021_4,90,1,4.567951219512195,1.1485118390000018
MAYF.20210422.02,MAYF,2021-04-22,02,2,16,4,2021,2021_4,NA,NA,4.567951219512195,1.1485118390000018
MAYF.20210422.02,MAYF,2021-04-22,02,3,16,4,2021,2021_4,NA,NA,4.567951219512195,1.1485118390000018
MAYF.20210422.08,MAYF,2021-04-22,08,1,32,4,2021,2021_4,93,1,4.567951219512195,1.1485118390000018
MAYF.20210423.09,MAYF,2021-04-23,09,1,13,4,2021,2021_4,77,1,4.567951219512195,1.1485118390000018
MAYF.20210423.09,MAYF,2021-04-23,09,2,5,4,2021,2021_4,77,1,4.567951219512195,1.1485118390000018
MAYF.20210423.09,MAYF,2021-04-23,09,3,7,4,2021,2021_4,77,1,4.567951219512195,1.1485118390000018
MAYF.20211025.01,MAYF,2021-10-25,01,1,56,10,2021,2021_10,130,1,4.567951219512195,1.1485118390000018
MAYF.20211025.02,MAYF,2021-10-25,02,1,54,10,2021,2021_10,86,1,4.567951219512195,1.1485118390000018
MAYF.20211025.02,MAYF,2021-10-25,02,3,24,10,2021,2021_10,86,1,4.567951219512195,1.1485118390000018
MAYF.20211026.06,MAYF,2021-10-26,06,1,45,10,2021,2021_10,82,1,4.567951219512195,1.1485118390000018
MAYF.20211026.07,MAYF,2021-10-26,07,1,54,10,2021,2021_10,106,1,4.567951219512195,1.1485118390000018
MAYF.20211026.07,MAYF,2021-10-26,07,2,36,10,2021,2021_10,106,1,4.567951219512195,1.1485118390000018
MAYF.20211026.07,MAYF,2021-10-26,07,3,10,10,2021,2021_10,106,1,4.567951219512195,1.1485118390000018
MAYF.20211027.08,MAYF,2021-10-27,08,1,73,10,2021,2021_10,109,1,4.567951219512195,1.1485118390000018
MAYF.20211027.09,MAYF,2021-10-27,09,1,25,10,2021,2021_10,82,1,4.567951219512195,1.1485118390000018
MAYF.20211027.09,MAYF,2021-10-27,09,2,21,10,2021,2021_10,82,1,4.567951219512195,1.1485118390000018
MAYF.20211027.09,MAYF,2021-10-27,09,3,15,10,2021,2021_10,82,1,4.567951219512195,1.1485118390000018
MAYF.20211028.02,MAYF,2021-10-28,02,2,22,10,2021,2021_10,NA,NA,4.567951219512195,1.1485118390000018
MAYF.20220412.02,MAYF,2022-04-12,02,1,25,4,2022,2022_4,89,1,4.567951219512195,1.1485118390000018
MAYF.20220412.02,MAYF,2022-04-12,02,2,14,4,2022,2022_4,89,1,4.567951219512195,1.1485118390000018
MAYF.20220412.02,MAYF,2022-04-12,02,3,17,4,2022,2022_4,89,1,4.567951219512195,1.1485118390000018
MAYF.20220413.03,MAYF,2022-04-13,03,1,26,4,2022,2022_4,130,1,4.567951219512195,1.1485118390000018
MAYF.20220413.05,MAYF,2022-04-13,05,1,26,4,2022,2022_4,130,1,4.567951219512195,1.1485118390000018
MAYF.20221114.02,MAYF,2022-11-14,02,1,76,11,2022,2022_11,82,1,4.567951219512195,1.1485118390000018
MAYF.20221114.02,MAYF,2022-11-14,02,2,60,11,2022,2022_11,82,1,4.567951219512195,1.1485118390000018
MAYF.20221114.02,MAYF,2022-11-14,02,3,31,11,2022,2022_11,82,1,4.567951219512195,1.1485118390000018
MAYF.20221116.03,MAYF,2022-11-16,03,1,119,11,2022,2022_11,119,1,4.567951219512195,1.1485118390000018
MAYF.20221116.05,MAYF,2022-11-16,05,1,75,11,2022,2022_11,120,1,4.567951219512195,1.1485118390000018
MAYF.20221117.07,MAYF,2022-11-17,07,1,125,11,2022,2022_11,95,1,4.567951219512195,1.1485118390000018
MAYF.20221117.07,MAYF,2022-11-17,07,2,64,11,2022,2022_11,95,1,4.567951219512195,1.1485118390000018
MAYF.20221117.07,MAYF,2022-11-17,07,3,48,11,2022,2022_11,95,1,4.567951219512195,1.1485118390000018
MAYF.20221118.09,MAYF,2022-11-18,09,1,55,11,2022,2022_11,81,1,4.567951219512195,1.1485118390000018
MAYF.20221118.09,MAYF,2022-11-18,09,2,27,11,2022,2022_11,81,1,4.567951219512195,1.1485118390000018
MAYF.20221118.09,MAYF,2022-11-18,09,3,23,11,2022,2022_11,81,1,4.567951219512195,1.1485118390000018
MAYF.20221118.10,MAYF,2022-11-18,10,1,88,11,2022,2022_11,85,1,4.567951219512195,1.1485118390000018
MCDI.20170419.02,MCDI,2017-04-19,02,1,85,4,2017,2017_4,80,1,4.923924731182796,2.042742930740054
MCDI.20170419.02,MCDI,2017-04-19,02,2,38,4,2017,2017_4,80,1,4.923924731182796,2.042742930740054
MCDI.20170419.02,MCDI,2017-04-19,02,3,23,4,2017,2017_4,80,1,4.923924731182796,2.042742930740054
MCDI.20170420.03,MCDI,2017-04-20,03,1,41,4,2017,2017_4,80,1,4.923924731182796,2.042742930740054
MCDI.20170420.04,MCDI,2017-04-20,04,1,84,4,2017,2017_4,80,1,4.923924731182796,2.042742930740054
MCDI.20170420.04,MCDI,2017-04-20,04,2,16,4,2017,2017_4,80,1,4.923924731182796,2.042742930740054
MCDI.20170420.04,MCDI,2017-04-20,04,3,13,4,2017,2017_4,80,1,4.923924731182796,2.042742930740054
MCDI.20171024.02,MCDI,2017-10-24,02,1,159,10,2017,2017_10,90,1,4.923924731182796,2.042742930740054
MCDI.20171024.02,MCDI,2017-10-24,02,2,125,10,2017,2017_10,90,1,4.923924731182796,2.042742930740054
MCDI.20171024.02,MCDI,2017-10-24,02,3,140,10,2017,2017_10,90,1,4.923924731182796,2.042742930740054
MCDI.20171025.03,MCDI,2017-10-25,03,1,96,10,2017,2017_10,80,1,4.923924731182796,2.042742930740054
MCDI.20171026.04,MCDI,2017-10-26,04,1,242,10,2017,2017_10,80,1,4.923924731182796,2.042742930740054
MCDI.20171026.04,MCDI,2017-10-26,04,2,171,10,2017,2017_10,80,1,4.923924731182796,2.042742930740054
MCDI.20171026.04,MCDI,2017-10-26,04,3,164,10,2017,2017_10,80,1,4.923924731182796,2.042742930740054
MCDI.20180417.01,MCDI,2018-04-17,01,1,277,4,2018,2018_4,83,1,4.923924731182796,2.042742930740054
MCDI.20180418.02,MCDI,2018-04-18,02,1,92,4,2018,2018_4,74,1,4.923924731182796,2.042742930740054
MCDI.20180418.02,MCDI,2018-04-18,02,2,91,4,2018,2018_4,74,1,4.923924731182796,2.042742930740054
MCDI.20180418.02,MCDI,2018-04-18,02,3,79,4,2018,2018_4,74,1,4.923924731182796,2.042742930740054
MCDI.20180419.04,MCDI,2018-04-19,04,1,108,4,2018,2018_4,82,1,4.923924731182796,2.042742930740054
MCDI.20180419.04,MCDI,2018-04-19,04,2,57,4,2018,2018_4,82,1,4.923924731182796,2.042742930740054
MCDI.20180419.04,MCDI,2018-04-19,04,3,88,4,2018,2018_4,82,1,4.923924731182796,2.042742930740054
MCDI.20181023.01,MCDI,2018-10-23,01,1,47,10,2018,2018_10,81,1,4.923924731182796,2.042742930740054
MCDI.20181024.02,MCDI,2018-10-24,02,1,97,10,2018,2018_10,92,1,4.923924731182796,2.042742930740054
MCDI.20181024.02,MCDI,2018-10-24,02,2,55,10,2018,2018_10,92,1,4.923924731182796,2.042742930740054
MCDI.20181024.02,MCDI,2018-10-24,02,3,73,10,2018,2018_10,92,1,4.923924731182796,2.042742930740054
MCDI.20181026.04,MCDI,2018-10-26,04,1,126,10,2018,2018_10,94,1,4.923924731182796,2.042742930740054
MCDI.20181026.04,MCDI,2018-10-26,04,2,104,10,2018,2018_10,94,1,4.923924731182796,2.042742930740054
MCDI.20181026.04,MCDI,2018-10-26,04,3,108,10,2018,2018_10,94,1,4.923924731182796,2.042742930740054
MCDI.20190417.02,MCDI,2019-04-17,02,1,76,4,2019,2019_4,96,1,4.923924731182796,2.042742930740054
MCDI.20190417.02,MCDI,2019-04-17,02,2,78,4,2019,2019_4,96,1,4.923924731182796,2.042742930740054
MCDI.20190417.02,MCDI,2019-04-17,02,3,74,4,2019,2019_4,96,1,4.923924731182796,2.042742930740054
MCDI.20190418.04,MCDI,2019-04-18,04,1,106,4,2019,2019_4,103,1,4.923924731182796,2.042742930740054
MCDI.20190418.04,MCDI,2019-04-18,04,2,49,4,2019,2019_4,103,1,4.923924731182796,2.042742930740054
MCDI.20190418.04,MCDI,2019-04-18,04,3,45,4,2019,2019_4,103,1,4.923924731182796,2.042742930740054
MCDI.20190419.05,MCDI,2019-04-19,05,1,102,4,2019,2019_4,78,1,4.923924731182796,2.042742930740054
MCDI.20191031.02,MCDI,2019-10-31,02,1,104,10,2019,2019_10,95,1,4.923924731182796,2.042742930740054
MCDI.20191031.02,MCDI,2019-10-31,02,2,52,10,2019,2019_10,95,1,4.923924731182796,2.042742930740054
MCDI.20191031.02,MCDI,2019-10-31,02,3,32,10,2019,2019_10,95,1,4.923924731182796,2.042742930740054
MCDI.20191101.04,MCDI,2019-11-01,04,1,70,11,2019,2019_11,NA,NA,4.923924731182796,2.042742930740054
MCDI.20191101.04,MCDI,2019-11-01,04,2,53,11,2019,2019_11,NA,NA,4.923924731182796,2.042742930740054
MCDI.20191101.04,MCDI,2019-11-01,04,3,28,11,2019,2019_11,NA,NA,4.923924731182796,2.042742930740054
MCDI.20191104.05,MCDI,2019-11-04,05,1,31,11,2019,2019_11,80,1,4.923924731182796,2.042742930740054
MCDI.20200616.02,MCDI,2020-06-16,02,1,102,6,2020,2020_6,99,1,4.923924731182796,2.042742930740054
MCDI.20200616.02,MCDI,2020-06-16,02,2,62,6,2020,2020_6,99,1,4.923924731182796,2.042742930740054
MCDI.20200616.02,MCDI,2020-06-16,02,3,33,6,2020,2020_6,99,1,4.923924731182796,2.042742930740054
MCDI.20201029.01,MCDI,2020-10-29,01,1,766,10,2020,2020_10,75,1,4.923924731182796,2.042742930740054
MCDI.20201030.02,MCDI,2020-10-30,02,1,124,10,2020,2020_10,73,1,4.923924731182796,2.042742930740054
MCDI.20201030.02,MCDI,2020-10-30,02,2,161,10,2020,2020_10,73,1,4.923924731182796,2.042742930740054
MCDI.20201030.02,MCDI,2020-10-30,02,3,156,10,2020,2020_10,73,1,4.923924731182796,2.042742930740054
MCDI.20201102.04,MCDI,2020-11-02,04,1,261,11,2020,2020_11,NA,NA,4.923924731182796,2.042742930740054
MCDI.20201102.04,MCDI,2020-11-02,04,2,297,11,2020,2020_11,NA,NA,4.923924731182796,2.042742930740054
MCDI.20201102.04,MCDI,2020-11-02,04,3,162,11,2020,2020_11,NA,NA,4.923924731182796,2.042742930740054
MCDI.20210428.02,MCDI,2021-04-28,02,1,365,4,2021,2021_4,94,1,4.923924731182796,2.042742930740054
MCDI.20210428.02,MCDI,2021-04-28,02,2,152,4,2021,2021_4,94,1,4.923924731182796,2.042742930740054
MCDI.20210428.02,MCDI,2021-04-28,02,3,85,4,2021,2021_4,94,1,4.923924731182796,2.042742930740054
MCDI.20211026.02,MCDI,2021-10-26,02,1,37,10,2021,2021_10,79,1,4.923924731182796,2.042742930740054
MCDI.20211026.02,MCDI,2021-10-26,02,2,44,10,2021,2021_10,79,1,4.923924731182796,2.042742930740054
MCDI.20211026.02,MCDI,2021-10-26,02,3,50,10,2021,2021_10,79,1,4.923924731182796,2.042742930740054
MCDI.20211028.03,MCDI,2021-10-28,03,1,33,10,2021,2021_10,69,1,4.923924731182796,2.042742930740054
MCDI.20220504.02,MCDI,2022-05-04,02,1,149,5,2022,2022_5,106,1,4.923924731182796,2.042742930740054
MCDI.20220504.02,MCDI,2022-05-04,02,2,123,5,2022,2022_5,106,1,4.923924731182796,2.042742930740054
MCDI.20221025.02,MCDI,2022-10-25,02,1,131,10,2022,2022_10,92,1,4.923924731182796,2.042742930740054
MCDI.20221025.02,MCDI,2022-10-25,02,2,96,10,2022,2022_10,92,1,4.923924731182796,2.042742930740054
MCDI.20221026.05,MCDI,2022-10-26,05,1,662,10,2022,2022_10,68,1,4.923924731182796,2.042742930740054
